2012,Hawarden,2572.0,2.0,0.0,0.0,0.0,2.0,19.0,3.0,16.0,0.0,0.0
2012,Hiawatha,7141.0,3.0,0.0,0.0,0.0,3.0,77.0,30.0,46.0,1.0,0.0
2012,Humboldt,4701.0,2.0,0.0,0.0,1.0,1.0,32.0,3.0,26.0,3.0,0.0
2012,Iowa City,69214.0,185.0,1.0,29.0,31.0,124.0,1842.0,387.0,1394.0,61.0,3.0
2012,Iowa Falls,5227.0,6.0,0.0,1.0,1.0,4.0,151.0,13.0,137.0,1.0,0.0
2012,Jefferson,4340.0,2.0,0.0,0.0,0.0,2.0,27.0,4.0,21.0,2.0,0.0
2012,Johnston,17620.0,18.0,0.0,3.0,0.0,15.0,208.0,34.0,166.0,8.0,0.0
2012,Keokuk,10748.0,111.0,0.0,2.0,3.0,106.0,599.0,114.0,432.0,53.0,11.0
2012,Le Claire,3824.0,8.0,0.0,0.0,0.0,8.0,18.0,2.0,16.0,0.0,1.0
2012,Le Mars,9829.0,6.0,0.0,1.0,0.0,5.0,178.0,41.0,128.0,9.0,3.0
2012,Leon,1942.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
2012,Lisbon,2187.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,13.0,1.0,0.0
2012,Manchester,5168.0,19.0,2.0,1.0,1.0,15.0,82.0,14.0,64.0,4.0,0.0
2012,Maquoketa,6148.0,17.0,0.0,8.0,1.0,8.0,187.0,73.0,110.0,4.0,1.0
2012,Marengo,2533.0,4.0,0.0,0.0,0.0,4.0,10.0,2.0,4.0,4.0,0.0
2012,Marion,35349.0,37.0,0.0,11.0,4.0,22.0,633.0,127.0,484.0,22.0,7.0
2012,Marshalltown,27883.0,142.0,1.0,0.0,6.0,135.0,910.0,284.0,593.0,33.0,11.0
2012,Mason City,28052.0,40.0,2.0,6.0,3.0,29.0,1376.0,344.0,979.0,53.0,6.0
2012,Mount Pleasant,8756.0,14.0,0.0,3.0,0.0,11.0,189.0,34.0,153.0,2.0,5.0
2012,Mount Vernon,4567.0,1.0,0.0,0.0,0.0,1.0,76.0,23.0,52.0,1.0,0.0
2012,Muscatine,23013.0,156.0,0.0,27.0,4.0,125.0,808.0,165.0,616.0,27.0,11.0
2012,Nevada,6833.0,32.0,0.0,3.0,0.0,29.0,106.0,29.0,72.0,5.0,1.0
2012,New Hampton,3587.0,2.0,0.0,0.0,0.0,2.0,36.0,13.0,23.0,0.0,0.0
2012,Newton,15189.0,35.0,1.0,0.0,1.0,33.0,524.0,107.0,393.0,24.0,5.0
2012,North Liberty,13661.0,47.0,0.0,1.0,0.0,46.0,87.0,20.0,61.0,6.0,1.0
2012,Norwalk,9079.0,12.0,0.0,1.0,0.0,11.0,103.0,17.0,80.0,6.0,1.0
2012,Ogden,2049.0,8.0,1.0,0.0,0.0,7.0,16.0,4.0,11.0,1.0,0.0
2012,Orange City,6058.0,6.0,0.0,1.0,1.0,4.0,58.0,19.0,39.0,0.0,1.0
2012,Osage,3636.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,18.0,0.0,1.0
2012,Osceola,4985.0,3.0,0.0,1.0,0.0,2.0,101.0,18.0,78.0,5.0,1.0
2012,Ottumwa,24977.0,70.0,1.0,7.0,17.0,45.0,960.0,263.0,662.0,35.0,17.0
2012,Perry,8114.0,20.0,0.0,1.0,0.0,19.0,126.0,25.0,99.0,2.0,1.0
2012,Pleasant Hill,8960.0,14.0,0.0,0.0,2.0,12.0,161.0,57.0,93.0,11.0,3.0
2012,Polk City,3485.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,24.0,1.0,0.0
2012,Prairie City,1671.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,10.0,0.0,0.0
2012,Princeton,898.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2012,Red Oak,5710.0,12.0,0.0,3.0,0.0,9.0,166.0,57.0,103.0,6.0,1.0
2012,Sergeant Bluff,4256.0,16.0,0.0,1.0,0.0,15.0,94.0,18.0,75.0,1.0,2.0
2012,Sioux City,83289.0,274.0,2.0,30.0,46.0,196.0,3470.0,621.0,2645.0,204.0,17.0
2012,Spencer,11224.0,2.0,1.0,0.0,0.0,1.0,252.0,94.0,147.0,11.0,0.0
2012,Spirit Lake,4926.0,2.0,0.0,0.0,0.0,2.0,113.0,14.0,98.0,1.0,0.0
2012,State Center,1487.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,1.0,0.0
2012,Storm Lake,10715.0,48.0,0.0,2.0,0.0,46.0,250.0,57.0,182.0,11.0,2.0
2012,Story City,3449.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,24.0,2.0,0.0
2012,Tipton,3215.0,4.0,0.0,0.0,0.0,4.0,33.0,0.0,33.0,0.0,1.0
2012,Toledo,2342.0,22.0,0.0,1.0,0.0,21.0,23.0,1.0,21.0,1.0,0.0
2012,Urbandale,40467.0,57.0,0.0,3.0,2.0,52.0,688.0,107.0,548.0,33.0,7.0
2012,Vinton,5280.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,50.0,6.0,0.0
2012,Walcott,1654.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,10.0,0.0,0.0
2012,Washington,7343.0,53.0,0.0,5.0,1.0,47.0,84.0,27.0,54.0,3.0,0.0
2012,Waterloo,68919.0,470.0,4.0,64.0,69.0,333.0,2514.0,828.0,1590.0,96.0,26.0
2012,Waukee,14540.0,9.0,0.0,0.0,0.0,9.0,145.0,33.0,108.0,4.0,1.0
2012,Waverly,9914.0,33.0,0.0,2.0,0.0,31.0,139.0,32.0,103.0,4.0,0.0
2012,Webster City,8031.0,31.0,0.0,0.0,3.0,28.0,195.0,39.0,140.0,16.0,1.0
2012,West Branch,2319.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2012,West Burlington,2967.0,11.0,1.0,1.0,2.0,7.0,261.0,27.0,230.0,4.0,0.0
2012,West Des Moines,58134.0,95.0,0.0,16.0,8.0,71.0,1825.0,213.0,1562.0,50.0,6.0
2012,West Union,2507.0,3.0,0.0,0.0,0.0,3.0,33.0,14.0,18.0,1.0,1.0
2012,Wilton,2818.0,6.0,0.0,1.0,0.0,5.0,41.0,14.0,25.0,2.0,0.0
2012,Windsor Heights,4957.0,11.0,0.0,3.0,2.0,6.0,283.0,42.0,239.0,2.0,0.0
2012,Winterset,5242.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,85.0,5.0,0.0
2013,Adel,3990.0,7.0,0.0,0.0,0.0,7.0,70.0,23.0,45.0,2.0,0.0
2013,Albia,3829.0,8.0,0.0,0.0,0.0,8.0,58.0,8.0,45.0,5.0,1.0
2013,Algona,5495.0,15.0,0.0,1.0,0.0,14.0,60.0,31.0,28.0,1.0,0.0
2013,Altoona,15683.0,19.0,0.0,1.0,4.0,14.0,567.0,47.0,506.0,14.0,1.0
2013,Ames,61193.0,88.0,0.0,34.0,11.0,43.0,1439.0,224.0,1181.0,34.0,10.0
2013,Anamosa,5653.0,2.0,0.0,0.0,0.0,2.0,94.0,15.0,77.0,2.0,0.0
2013,Ankeny,50194.0,43.0,0.0,5.0,4.0,34.0,697.0,118.0,543.0,36.0,4.0
2013,Bettendorf,34548.0,86.0,0.0,8.0,7.0,71.0,495.0,84.0,399.0,12.0,4.0
2013,Bloomfield,2591.0,6.0,0.0,1.0,0.0,5.0,17.0,0.0,11.0,6.0,0.0
2013,Blue Grass,1590.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0
2013,Boone,12515.0,77.0,0.0,11.0,1.0,65.0,264.0,63.0,186.0,15.0,0.0
2013,Buffalo,1299.0,5.0,0.0,0.0,0.0,5.0,9.0,1.0,6.0,2.0,0.0
2013,Camanche,4422.0,5.0,0.0,1.0,0.0,4.0,35.0,7.0,28.0,0.0,0.0
2013,Carlisle,3939.0,5.0,0.0,3.0,0.0,2.0,22.0,12.0,7.0,3.0,1.0
2013,Carroll,9988.0,6.0,0.0,2.0,0.0,4.0,124.0,23.0,90.0,11.0,2.0
2013,Carter Lake,3755.0,19.0,0.0,3.0,0.0,16.0,161.0,40.0,96.0,25.0,1.0
2013,Cedar Falls,40213.0,52.0,0.0,19.0,3.0,30.0,495.0,80.0,391.0,24.0,3.0
2013,Cedar Rapids,128642.0,392.0,4.0,46.0,90.0,252.0,4707.0,977.0,3433.0,297.0,19.0
2013,Centerville,5444.0,28.0,0.0,5.0,2.0,21.0,188.0,68.0,107.0,13.0,7.0
2013,Chariton,4243.0,18.0,0.0,2.0,2.0,14.0,145.0,47.0,93.0,5.0,3.0
2013,Charles City,7471.0,19.0,0.0,4.0,0.0,15.0,131.0,25.0,103.0,3.0,0.0
2013,Cherokee,5149.0,14.0,1.0,1.0,0.0,12.0,79.0,23.0,54.0,2.0,0.0
2013,Clarinda,5455.0,26.0,0.0,1.0,0.0,25.0,189.0,67.0,111.0,11.0,4.0
2013,Clear Lake,7731.0,6.0,0.0,1.0,0.0,5.0,232.0,45.0,179.0,8.0,0.0
2013,Clinton,26572.0,178.0,0.0,21.0,18.0,139.0,1046.0,206.0,795.0,45.0,11.0
2013,Clive,16467.0,28.0,0.0,0.0,3.0,25.0,338.0,43.0,277.0,18.0,0.0
2013,Coralville,19949.0,44.0,0.0,15.0,11.0,18.0,627.0,74.0,542.0,11.0,4.0
2013,Council Bluffs,62021.0,584.0,0.0,75.0,80.0,429.0,4614.0,947.0,3126.0,541.0,28.0
2013,Cresco,3894.0,5.0,0.0,2.0,0.0,3.0,35.0,10.0,25.0,0.0,1.0
2013,Davenport,101834.0,654.0,2.0,88.0,167.0,397.0,4248.0,961.0,3048.0,239.0,30.0
2013,Decorah,8103.0,1.0,0.0,0.0,0.0,1.0,64.0,9.0,52.0,3.0,0.0
2013,Denison,8411.0,4.0,0.0,0.0,2.0,2.0,84.0,16.0,58.0,10.0,1.0
2013,Des Moines,207391.0,1026.0,11.0,90.0,211.0,714.0,10015.0,2311.0,6854.0,850.0,33.0
2013,De Witt,5273.0,8.0,0.0,0.0,0.0,8.0,79.0,35.0,41.0,3.0,0.0
2013,Dubuque,58313.0,132.0,0.0,14.0,36.0,82.0,1641.0,409.0,1172.0,60.0,26.0
2013,Dyersville,4093.0,10.0,0.0,0.0,1.0,9.0,57.0,8.0,46.0,3.0,1.0
2013,Eagle Grove,3496.0,14.0,0.0,1.0,1.0,12.0,40.0,16.0,21.0,3.0,1.0
2013,Eldora,2694.0,21.0,0.0,1.0,1.0,19.0,54.0,20.0,32.0,2.0,1.0
2013,Eldridge,5979.0,13.0,0.0,0.0,4.0,9.0,44.0,10.0,30.0,4.0,0.0
2013,Emmetsburg,3820.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,1.0,0.0
2013,Estherville,6179.0,24.0,0.0,4.0,0.0,20.0,66.0,20.0,42.0,4.0,0.0
2013,Evansdale,4754.0,21.0,0.0,6.0,0.0,15.0,88.0,37.0,49.0,2.0,0.0
2013,Fairfield,9488.0,13.0,0.0,1.0,1.0,11.0,337.0,165.0,163.0,9.0,2.0
2013,Forest City,3967.0,3.0,0.0,0.0,0.0,3.0,25.0,3.0,18.0,4.0,0.0
2013,Fort Dodge,24632.0,157.0,0.0,15.0,13.0,129.0,1106.0,141.0,881.0,84.0,12.0
2013,Fort Madison,11012.0,52.0,0.0,8.0,1.0,43.0,244.0,66.0,166.0,12.0,1.0
2013,Glenwood,5220.0,28.0,1.0,5.0,1.0,21.0,97.0,29.0,55.0,13.0,1.0
2013,Grinnell,9090.0,34.0,0.0,1.0,1.0,32.0,210.0,68.0,136.0,6.0,2.0
2013,Grundy Center,2719.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
2013,Hampton,4378.0,3.0,0.0,2.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0
2013,Hawarden,2548.0,2.0,0.0,0.0,0.0,2.0,20.0,7.0,12.0,1.0,0.0
2013,Hiawatha,7173.0,4.0,0.0,1.0,0.0,3.0,106.0,36.0,63.0,7.0,1.0
2013,Humboldt,4644.0,4.0,0.0,0.0,0.0,4.0,51.0,7.0,34.0,10.0,0.0
2013,Indianola,14993.0,73.0,0.0,8.0,1.0,64.0,349.0,76.0,254.0,19.0,13.0
2013,Iowa City,70855.0,228.0,0.0,28.0,56.0,144.0,1850.0,357.0,1411.0,82.0,7.0
2013,Iowa Falls,5117.0,3.0,0.0,1.0,1.0,1.0,138.0,6.0,131.0,1.0,1.0
2013,Jefferson,4233.0,1.0,0.0,1.0,0.0,0.0,64.0,11.0,53.0,0.0,2.0
2013,Johnston,19175.0,7.0,0.0,2.0,0.0,5.0,178.0,44.0,125.0,9.0,3.0
2013,Keokuk,10720.0,103.0,0.0,8.0,1.0,94.0,503.0,113.0,363.0,27.0,1.0
2013,Le Claire,3918.0,16.0,0.0,0.0,0.0,16.0,33.0,5.0,27.0,1.0,0.0
2013,Le Mars,9788.0,10.0,0.0,3.0,1.0,6.0,230.0,61.0,159.0,10.0,8.0
2013,Leon,1896.0,5.0,0.0,1.0,1.0,3.0,28.0,0.0,27.0,1.0,0.0
2013,Lisbon,2172.0,3.0,0.0,0.0,0.0,3.0,15.0,2.0,13.0,0.0,0.0
2013,Manchester,5103.0,13.0,0.0,3.0,0.0,10.0,89.0,18.0,67.0,4.0,2.0
2013,Maquoketa,6066.0,21.0,0.0,5.0,2.0,14.0,178.0,32.0,140.0,6.0,1.0
2013,Marengo,2485.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0
